ABALI	55.545278	68.020556	14	T762	B	MILSU	55.653056	66.312500		N					N
ABALI	55.545278	68.020556	14	T763	B	AGMIL	55.150000	65.729722		Y					N
ABALO	32.331111	-18.130278	14	UM190	B	PELUS	33.445278	-17.071111		Y					N
ABALO	32.331111	-18.130278	14	UQ11	B	SNT	33.090417	-16.350639		Y					N
ABALO	32.331111	-18.130278	14	UZ220	B	NIDUL	32.365278	-17.353056		Y					N
ABALO	32.331111	-18.130278	14	Z220	B	NIDUL	32.365278	-17.353056		Y					N
ABALU	50.919167	37.285556	14	L4	B	ABDON	51.075833	37.406389		Y	KUBOK	50.316667	36.828333		Y
ABAMA	57.986667	15.569722	14	N850	B	MOKNI	57.646389	15.068056		Y	TONSA	58.609167	16.520278		N
ABAMI	51.425000	7.280556	14	Z717	B	IRBUP	51.490556	7.477222		Y	NEREL	51.087500	6.563056		Y
ABANG	5.876389	95.337500	14	Z3	B	BAC	5.522639	95.422306		Y					N
ABANI	41.212806	64.910889	14	T186	B	EKPAK	40.865250	65.095194		Y	LAPZE	41.759722	64.616528		Y
ABANN	21.984444	-85.106667	14	G765	B	PODON	22.651667	-84.250556		Y	VEGAR	21.903056	-85.211667		Y
ABANN	21.984444	-85.106667	14	UG765	B	PODON	22.651667	-84.250556		Y	VEGAR	21.903056	-85.211667		Y
ABANN	21.984444	-85.106667	14	UL674	B	WALKY	22.241944	-85.584444		Y	ZARDO	21.877778	-84.905000		Y
ABANU	70.133317	26.000000	14	M609	B	RADNO	70.074336	24.979492		Y	SDA	70.234256	28.070194		Y
ABAPI	62.158056	117.135833	14	W39	B	GISUN	62.183889	117.667500		Y	GLIDA	62.132778	116.655000		Y
ABAPU	-17.827322	19.033775	14	UL307	B	EVESO	-18.283533	19.467047		Y	IMVEX	-15.183611	16.597500		Y
ABARB	-32.851778	154.934694	14	B450	B	LHI	-31.528917	159.072944		Y	NOBAR	-33.786306	151.740111		Y
ABASA	-4.947778	107.261111	14	L644	B	DKI	-5.961194	107.035528		Y	TPN	-2.724583	107.753250		N
ABASA	-4.947778	107.261111	14	W14	B	ALTAR	-3.721667	107.533333		Y	DKI	-5.961194	107.035528		N
ABASS	-34.583389	150.943444	14	T49	B	NWA	-34.951222	150.529778		Y	OMLAV	-34.350333	151.132778		Y
ABASU	68.578889	18.016667	14	T399	B	MOKAX	69.074722	19.924722		Y					N
ABATA	70.000556	135.668889	14	G226	B	GOMAG	69.584722	135.241389		Y					N
ABATA	70.000556	135.668889	14	M177	B	BALOM	71.417500	136.135556		Y	RUNON	69.440556	135.096944		Y
ABATA	70.000556	135.668889	14	M988	B	AGDUM	70.331389	138.000000		Y	PANAR	69.269167	129.018333		Y
ABATA	70.000556	135.668889	14	T189	B	BEPIN	70.502778	138.000000		Y	PADUS	69.334167	132.668611		Y
ABATA	70.000556	135.668889	14	T478	B	TIMNU	70.696667	138.000000		Y					N
ABATA	70.000556	135.668889	14	T640	B	NIDEN	70.183889	138.002222		Y	OLEMU	68.517500	112.467222		Y
ABATA	70.000556	135.668889	14	W193	B	BARUB	70.103056	136.928056		Y	ORTEK	69.671944	134.793056		Y
ABATA	70.000556	135.668889	14	W198	B	ADUGO	69.565000	135.464722		Y					N
ABATA	70.000556	135.668889	14	W199	B	KUTSO	70.295000	134.623333		Y	UNSES	69.843333	136.853611		Y
ABATE	-14.391167	-58.837167	14	A430	B	PAGUS	-13.704000	-60.276833		Y	UGINA	-14.609667	-58.373667		Y
ABATE	-14.391167	-58.837167	14	UM402	B	ESDOP	-14.152667	-58.865167		Y	NIBMI	-15.440333	-58.713000		Y
ABATE	-14.391167	-58.837167	14	UM775	B	ASIKI	-14.296333	-59.037500		Y	UGINA	-14.609667	-58.373667		Y
ABATE	-14.391167	-58.837167	14	UZ52	B	ISMAA	-14.873611	-58.376111		Y	OREGI	-14.243667	-58.974500		N
ABATI	34.829444	10.959444	14	G361	B	RELBA	34.891667	11.108611		Y	SFX	34.716139	10.688917		Y
ABATO	30.537222	-8.553056	14	G664	B	KEGAG	30.441225	-8.921683		Y	TOPMA	30.580833	-8.381667		Y
